anon_id,anon_ip,collection_order,gateway_port,active_target,preferred_url,scanner_input_target,product_confidence,passive_family,passive_family_confidence,top_version,top_version_confidence,top_version_exact,mdns_version,mdns_service_types,mdns_product_markers,mdns_instance_names,country,org,shodan_module,shodan_port,honeypot_probable,proxy_detected,vulnerability_count,public_ip,active_rank,active_priority_score,active_probe_target,active_probed_base,active_product_confidence,active_reachable_status_count,active_has_signal,active_status_distribution_signature,active_status_counts,active_fingerprint_match_count,active_fingerprint_rules,active_matched_version_count,active_matched_versions,active_has_exact_version_match,active_vulnerability_count,active_proxy_detected,active_honeypot_probable,active_observation_count,active_error_count,active_first_error
gw-0121,192.0.2.121,121,18789,192.0.2.121:18789,https://192.0.2.121:18789,192.0.2.121:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0121-instance-1,CN,provider-0002,mdns,5353,False,False,0,192.0.2.121,99,105,http://192.0.2.121:18789,http://192.0.2.121:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.121:18789 /: [Errno 61] Connection refused
gw-0122,192.0.2.122,122,18789,192.0.2.122:18789,https://192.0.2.122:18789,192.0.2.122:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0122-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.122,100,105,http://192.0.2.122:18789,http://192.0.2.122:18789,0.0,0,False,,,0,,0,,False,0,False,False,39,39,http://192.0.2.122:18789 /: [Errno 61] Connection refused
gw-0123,192.0.2.123,123,18789,192.0.2.123:18789,https://192.0.2.123:18789,192.0.2.123:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0123-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.123,,,,,,,False,,,,,,,,,,,,,
gw-0124,192.0.2.124,124,18789,192.0.2.124:18789,https://192.0.2.124:18789,192.0.2.124:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0124-instance-1,CZ,provider-0065,mdns,5353,False,False,0,192.0.2.124,,,,,,,False,,,,,,,,,,,,,
gw-0125,192.0.2.125,125,18789,192.0.2.125:18789,https://192.0.2.125:18789,192.0.2.125:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0125-instance-1,TH,provider-0066,mdns,5353,False,False,0,192.0.2.125,,,,,,,False,,,,,,,,,,,,,
gw-0126,192.0.2.126,126,18789,192.0.2.126:18789,https://192.0.2.126:18789,192.0.2.126:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0126-instance-1,GB,provider-0067,mdns,5353,False,False,0,192.0.2.126,,,,,,,False,,,,,,,,,,,,,
gw-0127,192.0.2.127,127,18789,192.0.2.127:18789,https://192.0.2.127:18789,192.0.2.127:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0127-instance-1,US,provider-0031,mdns,5353,False,False,0,192.0.2.127,,,,,,,False,,,,,,,,,,,,,
gw-0128,192.0.2.128,128,3000,192.0.2.128:3000,http://192.0.2.128:3000,192.0.2.128:3000,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0128-instance-1,JP,provider-0031,mdns,5353,False,False,0,192.0.2.128,,,,,,,False,,,,,,,,,,,,,
gw-0129,192.0.2.129,129,18789,192.0.2.129:18789,https://192.0.2.129:18789,192.0.2.129:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0129-instance-1,FR,provider-0068,mdns,5353,False,False,0,192.0.2.129,,,,,,,False,,,,,,,,,,,,,
gw-0130,192.0.2.130,130,18789,192.0.2.130:18789,https://192.0.2.130:18789,192.0.2.130:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0130-instance-1,CA,provider-0062,mdns,5353,False,False,0,192.0.2.130,,,,,,,False,,,,,,,,,,,,,
gw-0131,192.0.2.131,131,33411,192.0.2.131:33411,http://192.0.2.131:33411,192.0.2.131:33411,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0131-instance-1,CN,provider-0002,mdns,5353,False,False,0,192.0.2.131,,,,,,,False,,,,,,,,,,,,,
gw-0132,192.0.2.132,132,18789,192.0.2.132:18789,https://192.0.2.132:18789,192.0.2.132:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0132-instance-1,CN,provider-0069,mdns,5353,False,False,0,192.0.2.132,,,,,,,False,,,,,,,,,,,,,
gw-0133,192.0.2.133,133,18789,192.0.2.133:18789,https://192.0.2.133:18789,192.0.2.133:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0133-instance-1,US,,mdns,5353,False,False,0,192.0.2.133,,,,,,,False,,,,,,,,,,,,,
gw-0134,192.0.2.134,134,18789,192.0.2.134:18789,https://192.0.2.134:18789,192.0.2.134:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0134-instance-1,US,,mdns,5353,False,False,0,192.0.2.134,,,,,,,False,,,,,,,,,,,,,
gw-0135,192.0.2.135,135,18789,192.0.2.135:18789,https://192.0.2.135:18789,192.0.2.135:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0135-instance-1,FR,provider-0058,mdns,5353,False,False,0,192.0.2.135,,,,,,,False,,,,,,,,,,,,,
gw-0136,192.0.2.136,136,18789,192.0.2.136:18789,https://192.0.2.136:18789,192.0.2.136:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0136-instance-1,SG,provider-0016,mdns,5353,False,False,0,192.0.2.136,,,,,,,False,,,,,,,,,,,,,
gw-0137,192.0.2.137,137,18789,192.0.2.137:18789,https://192.0.2.137:18789,192.0.2.137:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0137-instance-1,AT,provider-0070,mdns,5353,False,False,0,192.0.2.137,,,,,,,False,,,,,,,,,,,,,
gw-0138,192.0.2.138,138,18789,192.0.2.138:18789,https://192.0.2.138:18789,192.0.2.138:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0138-instance-1,DE,provider-0071,mdns,5353,False,False,0,192.0.2.138,,,,,,,False,,,,,,,,,,,,,
gw-0139,192.0.2.139,139,18789,192.0.2.139:18789,https://192.0.2.139:18789,192.0.2.139:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0139-instance-1,US,provider-0071,mdns,5353,False,False,0,192.0.2.139,,,,,,,False,,,,,,,,,,,,,
gw-0140,192.0.2.140,140,18789,192.0.2.140:18789,https://192.0.2.140:18789,192.0.2.140:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0140-instance-1,SG,provider-0064,mdns,5353,False,False,0,192.0.2.140,,,,,,,False,,,,,,,,,,,,,
gw-0141,192.0.2.141,141,18789,192.0.2.141:18789,https://192.0.2.141:18789,192.0.2.141:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0141-instance-1,HK,provider-0072,mdns,5353,False,False,0,192.0.2.141,,,,,,,False,,,,,,,,,,,,,
gw-0142,192.0.2.142,142,18789,192.0.2.142:18789,https://192.0.2.142:18789,192.0.2.142:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0142-instance-1,HK,provider-0072,mdns,5353,False,False,0,192.0.2.142,,,,,,,False,,,,,,,,,,,,,
gw-0143,192.0.2.143,143,18789,192.0.2.143:18789,https://192.0.2.143:18789,192.0.2.143:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0143-instance-1,US,provider-0073,mdns,5353,False,False,0,192.0.2.143,,,,,,,False,,,,,,,,,,,,,
gw-0144,192.0.2.144,144,18789,192.0.2.144:18789,https://192.0.2.144:18789,192.0.2.144:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0144-instance-1,US,provider-0074,mdns,5353,False,False,0,192.0.2.144,,,,,,,False,,,,,,,,,,,,,
gw-0145,192.0.2.145,145,18789,192.0.2.145:18789,https://192.0.2.145:18789,192.0.2.145:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0145-instance-1,US,provider-0075,mdns,5353,False,False,0,192.0.2.145,,,,,,,False,,,,,,,,,,,,,
gw-0146,192.0.2.146,146,18789,192.0.2.146:18789,https://192.0.2.146:18789,192.0.2.146:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0146-instance-1,CA,provider-0050,mdns,5353,False,False,0,192.0.2.146,,,,,,,False,,,,,,,,,,,,,
gw-0147,192.0.2.147,147,18789,192.0.2.147:18789,https://192.0.2.147:18789,192.0.2.147:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0147-instance-1,HK,provider-0076,mdns,5353,False,False,0,192.0.2.147,,,,,,,False,,,,,,,,,,,,,
gw-0148,192.0.2.148,148,18789,192.0.2.148:18789,https://192.0.2.148:18789,192.0.2.148:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0148-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.148,,,,,,,False,,,,,,,,,,,,,
gw-0149,192.0.2.149,149,18789,192.0.2.149:18789,https://192.0.2.149:18789,192.0.2.149:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0149-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.149,,,,,,,False,,,,,,,,,,,,,
gw-0150,192.0.2.150,150,18789,192.0.2.150:18789,https://192.0.2.150:18789,192.0.2.150:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0150-instance-1,DK,provider-0077,mdns,5353,False,False,0,192.0.2.150,,,,,,,False,,,,,,,,,,,,,
gw-0151,192.0.2.151,151,10072,192.0.2.151:10072,http://192.0.2.151:10072,192.0.2.151:10072,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0151-instance-1,DK,provider-0077,mdns,5353,False,False,0,192.0.2.151,,,,,,,False,,,,,,,,,,,,,
gw-0152,192.0.2.152,152,18789,192.0.2.152:18789,https://192.0.2.152:18789,192.0.2.152:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0152-instance-1,DK,provider-0077,mdns,5353,False,False,0,192.0.2.152,,,,,,,False,,,,,,,,,,,,,
gw-0153,192.0.2.153,153,18789,192.0.2.153:18789,https://192.0.2.153:18789,192.0.2.153:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0153-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.153,,,,,,,False,,,,,,,,,,,,,
gw-0154,192.0.2.154,154,18789,192.0.2.154:18789,https://192.0.2.154:18789,192.0.2.154:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0154-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.154,,,,,,,False,,,,,,,,,,,,,
gw-0155,192.0.2.155,155,18789,192.0.2.155:18789,https://192.0.2.155:18789,192.0.2.155:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0155-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.155,,,,,,,False,,,,,,,,,,,,,
gw-0156,192.0.2.156,156,18789,192.0.2.156:18789,https://192.0.2.156:18789,192.0.2.156:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0156-instance-1,GB,provider-0016,mdns,5353,False,False,0,192.0.2.156,,,,,,,False,,,,,,,,,,,,,
gw-0157,192.0.2.157,157,18789,192.0.2.157:18789,https://192.0.2.157:18789,192.0.2.157:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0157-instance-1,GB,provider-0016,mdns,5353,False,False,0,192.0.2.157,,,,,,,False,,,,,,,,,,,,,
gw-0158,192.0.2.158,158,56588,192.0.2.158:56588,http://192.0.2.158:56588,192.0.2.158:56588,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0158-instance-1,DE,provider-0036,mdns,5353,False,False,0,192.0.2.158,,,,,,,False,,,,,,,,,,,,,
gw-0159,192.0.2.159,159,18789,192.0.2.159:18789,https://192.0.2.159:18789,192.0.2.159:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0159-instance-1,DE,provider-0036,mdns,5353,False,False,0,192.0.2.159,,,,,,,False,,,,,,,,,,,,,
gw-0160,192.0.2.160,160,18789,192.0.2.160:18789,https://192.0.2.160:18789,192.0.2.160:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0160-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.160,,,,,,,False,,,,,,,,,,,,,
gw-0161,192.0.2.161,161,18789,192.0.2.161:18789,https://192.0.2.161:18789,192.0.2.161:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0161-instance-1,IN,provider-0078,mdns,5353,False,False,0,192.0.2.161,,,,,,,False,,,,,,,,,,,,,
gw-0162,192.0.2.162,162,18789,192.0.2.162:18789,https://192.0.2.162:18789,192.0.2.162:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0162-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.162,,,,,,,False,,,,,,,,,,,,,
gw-0163,192.0.2.163,163,18789,192.0.2.163:18789,https://192.0.2.163:18789,192.0.2.163:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0163-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.163,,,,,,,False,,,,,,,,,,,,,
gw-0164,192.0.2.164,164,18789,192.0.2.164:18789,https://192.0.2.164:18789,192.0.2.164:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0164-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.164,,,,,,,False,,,,,,,,,,,,,
gw-0165,192.0.2.165,165,18789,192.0.2.165:18789,https://192.0.2.165:18789,192.0.2.165:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0165-instance-1,JP,provider-0079,mdns,5353,False,False,0,192.0.2.165,,,,,,,False,,,,,,,,,,,,,
gw-0166,192.0.2.166,166,18789,192.0.2.166:18789,https://192.0.2.166:18789,192.0.2.166:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0166-instance-1,JP,provider-0079,mdns,5353,False,False,0,192.0.2.166,,,,,,,False,,,,,,,,,,,,,
gw-0167,192.0.2.167,167,18789,192.0.2.167:18789,https://192.0.2.167:18789,192.0.2.167:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0167-instance-1,JP,provider-0079,mdns,5353,False,False,0,192.0.2.167,,,,,,,False,,,,,,,,,,,,,
gw-0168,192.0.2.168,168,18789,192.0.2.168:18789,https://192.0.2.168:18789,192.0.2.168:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0168-instance-1,FR,provider-0080,mdns,5353,False,False,0,192.0.2.168,,,,,,,False,,,,,,,,,,,,,
gw-0169,192.0.2.169,169,18789,192.0.2.169:18789,https://192.0.2.169:18789,192.0.2.169:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0169-instance-1,FR,provider-0080,mdns,5353,False,False,0,192.0.2.169,,,,,,,False,,,,,,,,,,,,,
gw-0170,192.0.2.170,170,18789,192.0.2.170:18789,https://192.0.2.170:18789,192.0.2.170:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0170-instance-1,FR,provider-0080,mdns,5353,False,False,0,192.0.2.170,,,,,,,False,,,,,,,,,,,,,
gw-0171,192.0.2.171,171,18789,192.0.2.171:18789,https://192.0.2.171:18789,192.0.2.171:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0171-instance-1,FR,provider-0080,mdns,5353,False,False,0,192.0.2.171,,,,,,,False,,,,,,,,,,,,,
gw-0172,192.0.2.172,172,18789,192.0.2.172:18789,https://192.0.2.172:18789,192.0.2.172:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0172-instance-1,FR,provider-0080,mdns,5353,False,False,0,192.0.2.172,,,,,,,False,,,,,,,,,,,,,
gw-0173,192.0.2.173,173,18789,192.0.2.173:18789,https://192.0.2.173:18789,192.0.2.173:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0173-instance-1,SG,provider-0081,mdns,5353,False,False,0,192.0.2.173,,,,,,,False,,,,,,,,,,,,,
gw-0174,192.0.2.174,174,18789,192.0.2.174:18789,https://192.0.2.174:18789,192.0.2.174:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0174-instance-1,DE,provider-0016,mdns,5353,False,False,0,192.0.2.174,,,,,,,False,,,,,,,,,,,,,
gw-0175,192.0.2.175,175,18788,192.0.2.175:18788,http://192.0.2.175:18788,192.0.2.175:18788,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0175-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.175,,,,,,,False,,,,,,,,,,,,,
gw-0176,192.0.2.176,176,18789,192.0.2.176:18789,https://192.0.2.176:18789,192.0.2.176:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0176-instance-1,DE,provider-0016,mdns,5353,False,False,0,192.0.2.176,,,,,,,False,,,,,,,,,,,,,
gw-0177,192.0.2.177,177,18789,192.0.2.177:18789,https://192.0.2.177:18789,192.0.2.177:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0177-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.177,,,,,,,False,,,,,,,,,,,,,
gw-0178,192.0.2.178,178,18789,192.0.2.178:18789,https://192.0.2.178:18789,192.0.2.178:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0178-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.178,,,,,,,False,,,,,,,,,,,,,
gw-0179,192.0.2.179,179,18789,192.0.2.179:18789,https://192.0.2.179:18789,192.0.2.179:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0179-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.179,,,,,,,False,,,,,,,,,,,,,
gw-0180,192.0.2.180,180,18789,192.0.2.180:18789,https://192.0.2.180:18789,192.0.2.180:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0180-instance-1,JP,provider-0056,mdns,5353,False,False,0,192.0.2.180,,,,,,,False,,,,,,,,,,,,,
gw-0181,192.0.2.181,181,18789,192.0.2.181:18789,https://192.0.2.181:18789,192.0.2.181:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0181-instance-1,ID,provider-0064,mdns,5353,False,False,0,192.0.2.181,,,,,,,False,,,,,,,,,,,,,
gw-0182,192.0.2.182,182,18789,192.0.2.182:18789,https://192.0.2.182:18789,192.0.2.182:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0182-instance-1,DE,provider-0036,mdns,5353,False,False,0,192.0.2.182,,,,,,,False,,,,,,,,,,,,,
gw-0183,192.0.2.183,183,18789,192.0.2.183:18789,https://192.0.2.183:18789,192.0.2.183:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0183-instance-1,JP,provider-0050,mdns,5353,False,False,0,192.0.2.183,,,,,,,False,,,,,,,,,,,,,
gw-0184,192.0.2.184,184,18789,192.0.2.184:18789,https://192.0.2.184:18789,192.0.2.184:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0184-instance-1,AU,provider-0016,mdns,5353,False,False,0,192.0.2.184,,,,,,,False,,,,,,,,,,,,,
gw-0185,192.0.2.185,185,18789,192.0.2.185:18789,https://192.0.2.185:18789,192.0.2.185:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0185-instance-1,AU,provider-0082,mdns,5353,False,False,0,192.0.2.185,,,,,,,False,,,,,,,,,,,,,
gw-0186,192.0.2.186,186,18789,192.0.2.186:18789,https://192.0.2.186:18789,192.0.2.186:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0186-instance-1,AU,provider-0082,mdns,5353,False,False,0,192.0.2.186,,,,,,,False,,,,,,,,,,,,,
gw-0187,192.0.2.187,187,18789,192.0.2.187:18789,https://192.0.2.187:18789,192.0.2.187:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0187-instance-1,NL,provider-0082,mdns,5353,False,False,0,192.0.2.187,,,,,,,False,,,,,,,,,,,,,
gw-0188,192.0.2.188,188,18789,192.0.2.188:18789,https://192.0.2.188:18789,192.0.2.188:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0188-instance-1,US,provider-0029,mdns,5353,False,False,0,192.0.2.188,,,,,,,False,,,,,,,,,,,,,
gw-0189,192.0.2.189,189,18789,192.0.2.189:18789,https://192.0.2.189:18789,192.0.2.189:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0189-instance-1,US,provider-0083,mdns,5353,False,False,0,192.0.2.189,,,,,,,False,,,,,,,,,,,,,
gw-0190,192.0.2.190,190,18789,192.0.2.190:18789,https://192.0.2.190:18789,192.0.2.190:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0190-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.190,,,,,,,False,,,,,,,,,,,,,
gw-0191,192.0.2.191,191,18789,192.0.2.191:18789,https://192.0.2.191:18789,192.0.2.191:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0191-instance-1,US,provider-0016,mdns,5353,False,False,0,192.0.2.191,,,,,,,False,,,,,,,,,,,,,
gw-0192,192.0.2.192,192,18789,192.0.2.192:18789,https://192.0.2.192:18789,192.0.2.192:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0192-instance-1,DE,provider-0036,mdns,5353,False,False,0,192.0.2.192,,,,,,,False,,,,,,,,,,,,,
gw-0193,192.0.2.193,193,3000,192.0.2.193:3000,http://192.0.2.193:3000,192.0.2.193:3000,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0193-instance-1,GB,provider-0084,mdns,5353,False,False,0,192.0.2.193,,,,,,,False,,,,,,,,,,,,,
gw-0194,192.0.2.194,194,44670,192.0.2.194:44670,http://192.0.2.194:44670,192.0.2.194:44670,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0194-instance-1,GB,provider-0084,mdns,5353,False,False,0,192.0.2.194,,,,,,,False,,,,,,,,,,,,,
gw-0195,192.0.2.195,195,18789,192.0.2.195:18789,https://192.0.2.195:18789,192.0.2.195:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0195-instance-1,GB,provider-0084,mdns,5353,False,False,0,192.0.2.195,,,,,,,False,,,,,,,,,,,,,
gw-0196,192.0.2.196,196,18789,192.0.2.196:18789,https://192.0.2.196:18789,192.0.2.196:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0196-instance-1,GB,provider-0084,mdns,5353,False,False,0,192.0.2.196,,,,,,,False,,,,,,,,,,,,,
gw-0197,192.0.2.197,197,18789,192.0.2.197:18789,https://192.0.2.197:18789,192.0.2.197:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0197-instance-1,GB,provider-0084,mdns,5353,False,False,0,192.0.2.197,,,,,,,False,,,,,,,,,,,,,
gw-0198,192.0.2.198,198,18789,192.0.2.198:18789,https://192.0.2.198:18789,192.0.2.198:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0198-instance-1,GB,provider-0084,mdns,5353,False,False,0,192.0.2.198,,,,,,,False,,,,,,,,,,,,,
